PromoCost,PromotionID,stockonHand,Class,Holiday,UOM,PackSize,Week,Location,Margin,priceSell,PriceBuy,DemandImpact,Population
21.88807175,1954,30497,Drink,yes,Bottle,Single,Wk2,Store1,1.12,0.6416,-0.169287182,5.522443344,16530
64.25472817,1842,21327,Drink,no,Bottle,Single,Wk19,Store2,0.86,1.2862,0.182349839,-9.256528564,15272
53.35103714,1621,30685,Drink,no,Bottle,Single,Wk37,Store8,0.66,1.245,0.426498746,6.139607418,30088
72.75634418,1695,21168,Drink,no,Bottle,Single,Wk19,Store15,0.2,1.1865,0.948637818,19.94055379,21007
37.63252702,1378,12629,Drink,no,Bottle,Single,Wk2,Store12,0.33,1.3243,0.892643375,17.17935788,81129
1.694740065,1609,14734,Drink,no,Bottle,Single,Wk37,Store3,0.25,1.4946,1.121475852,29.22288765,83641
45.25386461,1363,21954,Drink,no,Bottle,Single,Wk11,Store9,0.3,1.1003,0.77302583,15.84085917,59006
40.86024627,1526,28814,Drink,yes,Bottle,Single,Wk20,Store13,0.43,1.885,0.619499208,1.938262742,29645
74.66140735,1381,14180,Drink,no,Bottle,Single,Wk23,Store7,0.53,1.2162,0.577365246,7.877753876,59698
45.39253296,1064,16615,Drink,yes,Bottle,Single,Wk44,Store14,0.4,2.042,0.74199649,11.44426494,22795
14.68839616,1437,20935,Drink,no,Bottle,Single,Wk7,Store8,0.61,1.322,0.511564083,3.958073372,30088
99.51224368,1305,19253,Drink,yes,Bottle,Single,Wk13,Store15,0.27,2.1938,0.94074588,14.10744501,21007
59.25726568,1271,27724,Drink,no,Bottle,Single,Wk45,Store10,0.15,1.2963,1.099159267,16.92526916,59211
3.388211774,1177,27592,Drink,no,Bottle,Single,Wk8,Store10,0.14,1.3371,1.152121919,19.62279294,59211
39.79565449,1810,25828,Drink,no,Bottle,Single,Wk42,Store9,0.2,1.2447,0.995388333,13.14589666,59006
13.77793962,1530,27363,Drink,no,Bottle,Single,Wk33,Store7,0.19,1.1208,0.909000922,11.14934346,59698
37.97242085,1421,24490,Drink,no,Bottle,Single,Wk30,Store4,0.43,1.0835,0.619504451,6.951065477,73100
66.9048285,1787,29643,Drink,no,Bottle,Single,Wk36,Store3,0.33,1.4703,0.988069908,10.20953452,83641
74.52087473,1120,27440,Drink,yes,Bottle,Single,Wk17,Store2,0.61,1.8712,0.540714502,-1.220153176,15272
16.45430026,1839,23159,Drink,no,Bottle,Single,Wk15,Store7,0.28,1.2322,0.884816257,11.44509767,59698
11.46094464,1437,29093,Drink,no,Bottle,Single,Wk17,Store12,0.42,1.1395,0.655477617,5.475954036,81129
15.25585839,1243,29434,Drink,no,Bottle,Single,Wk25,Store6,0.39,1.2361,0.757384234,7.999131316,73422
51.84467164,1555,24902,Drink,no,Bottle,Single,Wk4,Store15,0.41,1.3243,0.787550939,4.158619273,21007
105.7645037,1829,16445,Drink,yes,Bottle,Single,Wk29,Store5,0.57,1.7501,0.477644638,5.690558846,13758
93.35950657,1885,19731,Drink,no,Bottle,Single,Wk17,Store13,0.45,1.4816,0.808564135,9.849257622,29645
8.066349591,1779,26445,Drink,no,Bottle,Single,Wk5,Store7,0.57,1.3399,0.575854647,-2.141865786,59698
27.35880364,1381,13302,Drink,no,Bottle,Single,Wk28,Store6,0.44,1.4982,0.84477353,12.34384295,73422
32.31181766,1226,22879,Drink,no,Bottle,Single,Wk19,Store4,0.22,1.2186,0.947125564,17.0361612,73100
88.68425148,1183,27173,Drink,no,Bottle,Single,Wk41,Store10,0.41,1.3658,0.801745733,4.472658511,59211
131.5482886,1718,29854,Drink,no,Bottle,Single,Wk30,Store12,0.64,1.0428,0.375464775,0.373521477,81129
45.65502072,1117,26432,Drink,no,Bottle,Single,Wk6,Store5,0.27,1.0257,0.744115337,10.76770875,13758
62.42849007,1764,17149,Drink,no,Bottle,Single,Wk16,Store10,0.61,1.4996,0.592029869,-2.484191509,59211
76.98857473,1478,30782,Drink,no,Bottle,Single,Wk43,Store15,0.43,1.3138,0.752315838,11.57399516,21007
4.741573461,1925,29727,Drink,no,Bottle,Single,Wk1,Store7,0.3,1.485,1.045747194,10.08883249,59698
14.3261114,1669,10865,Drink,no,Bottle,Single,Wk42,Store1,0.34,1.3458,0.888198701,-6.207347855,16530
60.22697183,1359,18007,Drink,no,Bottle,Single,Wk4,Store11,0.43,1.0335,0.5902137,6.804123711,20099
5.99434141,1742,11185,Drink,no,Bottle,Single,Wk12,Store2,0.46,1.0433,0.563722301,-3.840231863,15272
20.97818489,1221,14287,Drink,no,Bottle,Single,Wk14,Store3,0.65,1.133,0.391066274,-2.084805654,83641
75.79699949,1158,29395,Drink,yes,Bottle,Single,Wk33,Store10,0.13,2.1364,1.009538414,19.51219512,59211
127.6406857,1496,25425,Drink,yes,Bottle,Single,Wk40,Store6,0.44,2.1911,0.829409017,4.66943243,73422
124.5296604,1400,30044,Drink,no,Bottle,Single,Wk25,Store4,0.64,1.0951,0.398926874,0.843088071,73100
84.33518677,1109,19721,Drink,no,Bottle,Single,Wk36,Store11,0.39,1.2791,0.779369039,15.60283688,20099
71.46750423,1948,11301,Drink,no,Bottle,Single,Wk43,Store7,0.41,1.2295,0.724154506,-12.00636099,59698
84.43921268,1050,11454,Drink,yes,Bottle,Single,Wk47,Store15,0.75,1.5161,0.295614403,-15.50917596,21007
14.4983765,1160,12562,Drink,yes,Bottle,Single,Wk32,Store7,0.38,2.1623,0.844457781,12.46736809,59698
40.61996919,1666,18486,Drink,no,Bottle,Single,Wk2,Store3,0.47,1.0593,0.563883065,1.112140871,83641
52.11147714,1804,18517,Drink,no,Bottle,Single,Wk10,Store10,0.37,1.3485,0.851006951,7.747737986,59211
43.21909332,1354,25626,Drink,yes,Bottle,Single,Wk6,Store14,0.25,2.2092,0.970497293,14.76317144,22795
108.6813702,1751,25457,Drink,yes,Bottle,Single,Wk31,Store12,0.65,1.6698,0.406567879,-5.50867323,81129
78.49972441,1195,23094,Drink,no,Bottle,Single,Wk24,Store11,0.68,1.1941,0.379355122,-7.470445208,20099
13.26973512,1108,14644,Drink,yes,Bottle,Single,Wk32,Store14,0.28,2.2547,0.978604152,36.91674291,22795
31.09178934,1422,18834,Drink,no,Bottle,Single,Wk28,Store8,0.49,1.2141,0.623573693,11.52816478,30088
34.92066181,1477,11922,Drink,no,Bottle,Single,Wk19,Store13,0.26,1.4058,1.047098514,25.63964449,29645
76.1220919,1316,17217,Drink,no,Bottle,Single,Wk15,Store9,0.49,1.1883,0.605270614,6.54047976,59006
59.07904481,1978,19016,Drink,no,Bottle,Single,Wk35,Store13,0.36,1.0034,0.646055794,2.565375703,29645
15.91782599,1840,18237,Drink,no,Bottle,Single,Wk3,Store7,0.57,1.1505,0.493963831,-6.347010911,59698
36.87498069,1349,24544,Drink,yes,Bottle,Single,Wk44,Store9,0.51,1.7876,0.521207812,-0.637827049,59006
2.731115912,1557,22317,Drink,no,Bottle,Single,Wk41,Store4,0.27,1.2931,0.944104176,13.25206631,73100
62.38800054,1314,30041,Drink,no,Bottle,Single,Wk2,Store4,0.6,1.3515,0.542938666,1.557740238,73100
44.1574622,1227,30310,Drink,no,Bottle,Single,Wk32,Store3,0.43,1.4969,0.8509005,10.1291169,83641
26.27658485,1158,17248,Drink,yes,Bottle,Single,Wk48,Store15,0.44,1.8858,0.614436392,13.45473525,21007
7.795534799,1004,19526,Drink,no,Bottle,Single,Wk35,Store4,0.52,1.1457,0.548503523,6.247804486,73100
6.960609615,1090,16837,Drink,no,Bottle,Single,Wk23,Store2,0.47,1.4127,0.752209594,14.56327373,15272
11.06926954,1459,21060,Drink,no,Bottle,Single,Wk48,Store11,0.33,1.4625,0.983178104,6.820703295,20099
43.47962347,1102,17216,Drink,no,Bottle,Single,Wk14,Store15,0.51,1.1291,0.551877694,9.045609098,21007
49.21139816,1178,10913,Drink,no,Bottle,Single,Wk3,Store8,0.46,1.4706,0.791525779,-16.36568849,30088
91.4446381,1161,23294,Drink,no,Bottle,Single,Wk36,Store8,0.48,1.1442,0.592539827,4.792683463,30088
97.25168992,1765,25739,Drink,no,Bottle,Single,Wk10,Store8,0.48,1.4824,0.764170022,-0.945391218,30088
25.36680058,1784,25875,Drink,no,Bottle,Single,Wk29,Store11,0.21,1.4615,1.154631847,15.13464096,20099
103.0537221,1908,23580,Drink,no,Bottle,Single,Wk45,Store14,0.46,1.2201,0.655916723,1.439676188,22795
198.5306368,1055,17426,Drink,no,Bottle,Single,Wk12,Store13,0.44,1.174,0.656055495,14.66886996,29645
71.98218783,1626,28548,Drink,no,Bottle,Single,Wk7,Store13,0.58,1.1798,0.501254375,-0.384964591,29645
28.59976722,1690,18472,Drink,no,Bottle,Single,Wk12,Store3,0.24,1.448,1.09635011,23.23487238,83641
236.9155925,1828,20545,Drink,yes,Bottle,Single,Wk52,Store2,0.49,1.8838,0.592951689,9.352290679,15272
7.592583796,1844,10856,Drink,no,Bottle,Single,Wk21,Store13,0.5,1.18,0.595712677,-21.12309409,29645
68.30282577,1563,11053,Drink,no,Bottle,Single,Wk26,Store1,0.4,1.1469,0.687735162,-4.262264503,16530
88.038675,1195,15576,Drink,yes,Bottle,Single,Wk36,Store7,0.98,1.0478,0.024075434,-11.13961158,59698
8.716083708,1313,23941,Drink,no,Bottle,Single,Wk7,Store12,0.33,1.2839,0.859630135,8.870116156,81129
177.8952243,1287,22434,Drink,no,Bottle,Single,Wk30,Store13,0.85,1.1398,0.174474258,-11.72724378,29645
30.32547583,1492,19518,Drink,no,Bottle,Single,Wk22,Store2,0.42,1.3674,0.798797941,7.648067803,15272
71.64887002,1420,30279,Drink,yes,Bottle,Single,Wk9,Store12,0.27,2.3177,1.040710904,15.37900368,81129
43.50274596,1574,19576,Drink,no,Bottle,Single,Wk47,Store8,0.4,1.0208,0.616675229,2.834784411,30088
49.37639404,1885,18261,Drink,yes,Bottle,Single,Wk52,Store12,0.53,2.0528,0.686493992,-1.660761736,81129
49.30723036,1026,12343,Drink,no,Bottle,Single,Wk5,Store3,0.4,1.0623,0.641445842,15.39647756,83641
1.226266789,1300,28385,Drink,no,Bottle,Single,Wk8,Store13,0.39,1.2742,0.776099022,5.77850838,29645
98.20398937,1850,21257,Drink,no,Bottle,Single,Wk3,Store10,0.28,1.206,0.862868656,13.30800355,59211
84.45179647,1597,21878,Drink,no,Bottle,Single,Wk32,Store13,0.42,1.2926,0.751172496,5.806109666,29645
75.79519611,1747,11344,Drink,no,Bottle,Single,Wk5,Store10,0.5,1.0602,0.524971953,-0.784956439,59211
124.884865,1023,23231,Drink,no,Bottle,Single,Wk51,Store11,0.33,1.0884,0.72971661,9.912831948,20099
12.34268759,1952,13913,Drink,no,Bottle,Single,Wk15,Store13,0.55,1.3241,0.596311871,-2.452396829,29645
72.37534458,1111,17430,Drink,no,Bottle,Single,Wk52,Store5,0.59,1.3395,0.54576297,-0.507362268,13758
16.30435324,1233,27779,Drink,no,Bottle,Single,Wk34,Store7,0.47,1.1344,0.599779055,-0.312893502,59698
23.6240402,1834,18606,Drink,no,Bottle,Single,Wk8,Store8,0.28,1.4316,1.034229595,19.46293188,30088
73.99996092,1243,13764,Drink,yes,Bottle,Single,Wk28,Store3,0.38,2.0188,0.737728427,16.08296254,83641
30.70188069,1568,14095,Drink,yes,Bottle,Single,Wk31,Store4,0.62,1.6298,0.389432669,-1.482014388,73100
48.16841098,1323,16348,Drink,yes,Bottle,Single,Wk49,Store4,0.3,2.0359,0.797855679,25.57401531,73100
37.47716695,1233,18127,Drink,no,Bottle,Single,Wk31,Store14,0.38,1.3183,0.822050073,13.38165598,22795
4.828607079,1941,29759,Drink,no,Bottle,Single,Wk31,Store3,0.28,1.1898,0.857869215,11.79569892,83641
79.47258911,1642,22695,Drink,no,Bottle,Single,Wk41,Store6,0.41,1.4293,0.850359109,6.337078652,73422
99.01348363,1897,23135,Drink,no,Bottle,Single,Wk11,Store1,0.38,1.2231,0.762894919,9.829322491,16530
36.54651287,1131,13343,Drink,no,Bottle,Single,Wk27,Store13,0.36,1.4513,0.930279884,17.95744681,29645
55.68102614,1849,17333,Drink,no,Bottle,Single,Wk3,Store6,0.42,1.3774,0.805052133,3.912825372,73422
34.87603251,1309,20634,Drink,no,Bottle,Single,Wk25,Store9,0.48,1.0523,0.546654853,3.553884712,59006
46.42643627,1838,27132,Drink,no,Bottle,Single,Wk26,Store5,0.45,1.1794,0.648980087,-0.914425055,13758
149.4884919,1213,16826,Drink,no,Bottle,Single,Wk35,Store6,0.34,1.3966,0.914808084,18.69850669,73422
22.53786093,1663,10427,Drink,no,Bottle,Single,Wk34,Store9,0.18,1.3581,1.120261432,-9.003247073,59006
64.79713151,1326,24240,Drink,yes,Bottle,Single,Wk40,Store9,0.62,1.8329,0.515061824,-9.768907563,59006
132.1714502,1733,30848,Drink,no,Bottle,Single,Wk21,Store9,0.68,1.404,0.447489673,5.835078004,59006
33.98039867,1149,19829,Drink,no,Bottle,Single,Wk37,Store11,0.38,1.2381,0.769892033,11.61969948,20099
32.22385665,1495,22487,Drink,no,Bottle,Single,Wk49,Store9,0.35,1.4357,0.935452682,4.819577352,59006
71.80343794,1591,20856,Drink,no,Bottle,Single,Wk1,Store15,0.59,1.031,0.421862683,0.270648623,21007
3.207739552,1586,28411,Drink,no,Bottle,Single,Wk31,Store10,0.33,1.2734,0.849150577,6.316284794,59211
42.1362586,1555,24698,Drink,no,Bottle,Single,Wk34,Store12,0.36,1.2198,0.780296039,6.457819231,81129
15.68925657,1946,15861,Drink,no,Bottle,Single,Wk52,Store9,0.35,1.0572,0.683038231,9.359478811,59006
19.44510268,1236,12406,Drink,yes,Bottle,Single,Wk45,Store4,0.33,2.2281,0.92540862,20.95177765,73100
4.319502202,1410,18262,Drink,no,Bottle,Single,Wk27,Store2,0.31,1.3444,0.926520872,19.5485195,15272
4.993486992,1739,14127,Drink,no,Bottle,Single,Wk18,Store10,0.45,1.4371,0.791508262,13.96762565,59211
57.74954174,1809,26275,Drink,yes,Bottle,Single,Wk27,Store8,0.39,2.019,0.731869255,5.591422642,30088
17.89827672,1394,14342,Drink,no,Bottle,Single,Wk15,Store2,0.3,1.0244,0.717617778,30.17957851,15272
9.851377535,1518,25409,Drink,yes,Bottle,Single,Wk41,Store5,0.32,2.049,0.79529277,8.473057724,13758
119.8046833,1716,17694,Drink,yes,Bottle,Single,Wk42,Store15,0.49,2.0749,0.720820627,11.4170382,21007
5.105454815,1945,13631,Drink,yes,Bottle,Single,Wk38,Store7,0.32,2.1286,0.85645681,13.64679697,59698
45.82802133,1083,29586,Drink,no,Bottle,Single,Wk9,Store8,0.52,1.3733,0.657108897,3.744298695,30088
54.36340969,1098,12870,Drink,no,Bottle,Single,Wk34,Store11,0.4,1.2458,0.743933598,16.72072657,20099
55.47795773,1234,19978,Drink,no,Bottle,Single,Wk7,Store3,0.65,1.0651,0.377917236,-1.130365236,83641
12.36692791,1312,15088,Drink,no,Bottle,Single,Wk3,Store5,0.56,1.3315,0.591558432,-4.772588211,13758
118.7561154,1150,19361,Drink,no,Bottle,Single,Wk50,Store15,0.32,1.2834,0.870840344,18.08009749,21007
21.05422044,1421,21094,Drink,yes,Bottle,Single,Wk26,Store7,0.39,1.9788,0.703729095,10.69153776,59698
30.96142635,1949,23303,Drink,yes,Bottle,Single,Wk45,Store13,0.32,2.3437,1.021193644,14.01531825,29645
24.64140103,1055,21609,Drink,no,Bottle,Single,Wk21,Store8,0.36,1.1234,0.723838276,12.25447926,30088
9.32418675,1388,29655,Drink,yes,Bottle,Single,Wk44,Store4,0.32,1.916,0.69558111,12.88373217,73100
129.5553051,1192,10369,Drink,no,Bottle,Single,Wk51,Store4,0.45,1.3791,0.753761174,-44.98722233,73100
6.954447927,1713,11139,Drink,no,Bottle,Single,Wk27,Store11,0.43,1.0048,0.57290318,2.051826302,20099
44.31392646,1085,19002,Drink,no,Bottle,Single,Wk27,Store10,0.33,1.2069,0.810904501,17.46699003,59211
31.94848432,1006,16349,Drink,no,Bottle,Single,Wk6,Store15,0.4,1.2552,0.756728775,20.62889672,21007
44.50365593,1719,22886,Drink,yes,Bottle,Single,Wk29,Store14,0.33,2.1637,0.872470169,9.661793201,22795
26.26831028,1874,28040,Drink,no,Bottle,Single,Wk27,Store5,0.49,1.4655,0.752675029,-0.236362272,13758
66.02118172,1634,15112,Drink,no,Bottle,Single,Wk19,Store8,0.57,1.1891,0.507946762,0.932197706,30088
62.08517126,1706,21202,Drink,yes,Bottle,Single,Wk49,Store8,0.43,1.8644,0.606137524,2.648414714,30088
23.19239725,1258,13056,Drink,no,Bottle,Single,Wk31,Store8,0.43,1.264,0.715507517,4.268244576,30088
3.32395826,1675,24667,Drink,yes,Bottle,Single,Wk39,Store8,0.39,2.2581,0.905230778,4.622132254,30088
130.3273889,1489,31160,Drink,no,Bottle,Single,Wk22,Store7,0.53,1.2702,0.600753535,23.93551192,59698
2.428856365,1473,26438,Drink,no,Bottle,Single,Wk13,Store11,0.46,1.1691,0.635187709,-1.628303158,20099
56.90183642,1606,24377,Drink,no,Bottle,Single,Wk8,Store6,0.47,1.4795,0.780690353,-1.068079559,73422
93.49106493,1129,25942,Drink,no,Bottle,Single,Wk38,Store8,0.32,1.0486,0.709602086,10.51019158,30088
20.73573443,1140,21906,Drink,no,Bottle,Single,Wk8,Store5,0.46,1.1321,0.614141312,6.732099041,13758
5.898683461,1039,22944,Drink,no,Bottle,Single,Wk3,Store4,0.44,1.2608,0.709062859,4.867897213,73100
67.12926112,1726,18429,Drink,no,Bottle,Single,Wk8,Store7,0.35,1.0494,0.677423329,13.52405722,59698
165.6572308,1179,25639,Drink,no,Bottle,Single,Wk36,Store10,0.47,1.2412,0.661154677,1.587590411,59211
131.5151565,1629,12889,Drink,yes,Bottle,Single,Wk16,Store6,0.34,1.9057,0.677668134,20.51541182,73422
51.10050263,1623,26027,Drink,yes,Bottle,Single,Wk31,Store13,0.42,1.8984,0.632508515,3.084383322,29645
79.04225805,1089,24999,Drink,no,Bottle,Single,Wk11,Store10,0.61,1.4314,0.563206127,-6.716110424,59211
13.75558599,1491,29825,Drink,yes,Bottle,Single,Wk11,Store6,0.3,1.9412,0.722786581,11.84393373,73422
135.8742861,1522,24662,Drink,no,Bottle,Single,Wk37,Store1,0.43,1.2317,0.70175036,5.270882797,16530
80.91537039,1108,26579,Drink,no,Bottle,Single,Wk28,Store10,0.43,1.3009,0.735055372,1.551065861,59211
33.06817539,1598,20433,Drink,no,Bottle,Single,Wk11,Store8,0.32,1.4794,1.008394179,25.51477679,30088
58.19716392,1737,20519,Drink,no,Bottle,Single,Wk30,Store8,0.36,1.0857,0.690199644,10.97030139,30088
0.184414501,1483,18257,Drink,yes,Bottle,Single,Wk40,Store2,0.32,2.1591,0.875667954,15.41742523,15272
155.9000245,1432,10880,Drink,yes,Bottle,Single,Wk42,Store11,0.43,2.1986,0.838981515,-18.06305027,20099
156.1044024,1362,12967,Drink,no,Bottle,Single,Wk40,Store13,0.29,1.3866,0.984556385,28.03821553,29645
55.58123536,1872,20976,Drink,yes,Bottle,Single,Wk43,Store12,0.5,1.7498,0.498531857,-0.715581536,81129
183.9198814,1931,19575,Drink,no,Bottle,Single,Wk44,Store11,0.25,1.082,0.81409341,36.57211829,20099
45.15089772,1359,26893,Drink,yes,Bottle,Single,Wk5,Store4,0.33,2.2446,0.933721182,8.146647601,73100
7.830132357,1370,29067,Drink,no,Bottle,Single,Wk15,Store12,0.47,1.4666,0.772923248,2.358711725,81129
23.86052709,1634,13281,Drink,yes,Bottle,Single,Wk48,Store8,0.44,2.1588,0.807238008,6.018627221,30088
108.2493359,1796,22316,Drink,no,Bottle,Single,Wk35,Store14,0.39,1.1035,0.668863279,4.901960784,22795
19.90935914,1806,23757,Drink,no,Bottle,Single,Wk49,Store7,0.43,1.095,0.623794084,0.078988942,59698
64.18274585,1259,18019,Drink,yes,Bottle,Single,Wk30,Store6,0.37,1.8651,0.631584104,21.49676977,73422
25.88107708,1408,16331,Drink,no,Bottle,Single,Wk14,Store7,0.36,1.1109,0.712165621,12.17948718,59698
17.31752084,1851,13833,Drink,no,Bottle,Single,Wk46,Store8,0.5,1.2809,0.64254828,0.484114977,30088
65.23033062,1060,21475,Drink,no,Bottle,Single,Wk34,Store13,0.48,1.0224,0.533287838,-0.715024932,29645
13.12007489,1367,20312,Drink,no,Bottle,Single,Wk17,Store10,0.31,1.3939,0.965697248,20.39217748,59211
59.15536632,1514,25087,Drink,no,Bottle,Single,Wk40,Store12,0.35,1.1126,0.720518967,9.980498375,81129
30.82623747,1097,28797,Drink,yes,Bottle,Single,Wk37,Store15,0.53,1.811,0.530620409,-0.76776111,21007
21.31319352,1972,16800,Drink,no,Bottle,Single,Wk39,Store6,0.28,1.3309,0.954451517,30.25332489,73422
70.09924781,1914,11410,Drink,no,Bottle,Single,Wk25,Store13,0.44,1.4768,0.832599271,-10.58439266,29645
50.52392339,1089,13021,Drink,yes,Bottle,Single,Wk33,Store9,0.46,1.975,0.665873561,8.862991643,59006
115.6069911,1641,23734,Drink,no,Bottle,Single,Wk21,Store3,0.62,1.2894,0.483587228,-11.93410243,83641
82.02782903,1121,30404,Drink,no,Bottle,Single,Wk42,Store4,0.59,1.198,0.496240424,2.253278123,73100
2.573946105,1372,30732,Drink,no,Bottle,Single,Wk14,Store11,0.48,1.384,0.722720389,9.884250666,20099
73.21528716,1255,21679,Drink,no,Bottle,Single,Wk36,Store9,0.36,1.0558,0.678220592,12.15347722,59006
53.11997148,1958,10326,Drink,yes,Bottle,Single,Wk36,Store2,0.39,2.2456,0.894866175,-57.27002967,15272
15.37634662,1087,21513,Drink,no,Bottle,Single,Wk23,Store4,0.31,1.4432,0.988942658,20.68196149,73100
2.723858587,1361,23460,Drink,no,Bottle,Single,Wk32,Store1,0.26,1.1513,0.851714405,30.06961486,16530
8.303250936,1222,26951,Drink,no,Bottle,Single,Wk49,Store13,0.37,1.4423,0.90375248,8.301916126,29645
113.7285343,1143,18398,Drink,no,Bottle,Single,Wk20,Store6,0.36,1.2399,0.796245867,20.25489034,73422
77.69953645,1015,30777,Drink,no,Bottle,Single,Wk14,Store8,0.56,1.0009,0.439956384,8.039248858,30088
35.86187879,1556,11768,Drink,no,Bottle,Single,Wk30,Store3,0.44,1.4847,0.832969437,1.366331529,83641
23.68891402,1142,24203,Drink,no,Bottle,Single,Wk19,Store5,0.44,1.4932,0.838638396,6.32726306,13758
57.97268801,1142,11034,Drink,yes,Bottle,Single,Wk33,Store2,0.3,2.3011,1.000519662,0.758521363,15272
52.82361183,1104,23545,Drink,no,Bottle,Single,Wk32,Store12,0.45,1.4497,0.792263173,-0.505556766,81129
210.2991911,1347,16615,Drink,yes,Bottle,Single,Wk31,Store15,0.46,1.9081,0.621680253,5.632554902,21007
60.64675993,1613,16739,Drink,no,Bottle,Single,Wk1,Store10,0.4,1.1268,0.680701248,8.621334997,59211
33.86609785,1107,17839,Drink,no,Bottle,Single,Wk37,Store10,0.52,1.4182,0.684067556,0.449169889,59211
16.51896664,1440,26557,Drink,yes,Bottle,Single,Wk51,Store13,0.37,2.0518,0.767705773,8.350578211,29645
18.77271511,1354,15783,Drink,no,Bottle,Single,Wk17,Store9,0.36,1.2137,0.782629492,15.29606397,59006
206.1281138,1760,28609,Drink,no,Bottle,Single,Wk40,Store15,0.35,1.1806,0.767151252,6.541820019,21007
37.24968056,1302,19991,Drink,no,Bottle,Single,Wk43,Store4,0.35,1.1456,0.740291105,15.26878149,73100
71.70643259,1895,12707,Drink,no,Bottle,Single,Wk47,Store3,0.41,1.4547,0.859679721,3.594296935,83641
72.44837439,1064,28351,Drink,no,Bottle,Single,Wk17,Store1,0.55,1.3696,0.617217862,-3.908533022,16530
8.564026069,1058,11552,Drink,no,Bottle,Single,Wk22,Store9,0.46,1.0724,0.578422187,-9.754568255,59006
46.18444289,1515,20854,Drink,no,Bottle,Single,Wk16,Store15,0.3,1.0801,0.754169213,30.18754113,21007
25.86433825,1059,13132,Drink,yes,Bottle,Single,Wk13,Store5,0.45,2.1403,0.787813791,6.853684469,13758
38.35472769,1171,18563,Drink,no,Bottle,Single,Wk5,Store6,0.45,1.2578,0.692846532,2.824825986,73422
100.2256229,1498,30866,Drink,no,Bottle,Single,Wk17,Store14,0.55,1.4551,0.650490031,8.313931909,22795
174.8062097,1688,10336,Drink,no,Bottle,Single,Wk43,Store2,0.37,1.236,0.778759124,-52.97495297,15272
34.30671024,1050,13450,Drink,no,Bottle,Single,Wk28,Store11,0.36,1.2734,0.816514125,26.7609851,20099
94.23611779,1602,12155,Drink,no,Bottle,Single,Wk20,Store11,0.34,1.3422,0.88789592,21.62185379,20099
73.71291971,1260,18319,Drink,no,Bottle,Single,Wk40,Store5,0.38,1.3939,0.864272878,15.29418857,13758
99.33046329,1557,22945,Drink,no,Bottle,Single,Wk6,Store1,0.34,1.3743,0.911801243,17.30015774,16530
34.6441494,1089,27546,Drink,no,Bottle,Single,Wk9,Store15,0.43,1.3267,0.75638289,3.355850948,21007
19.57642098,1443,17340,Drink,no,Bottle,Single,Wk12,Store1,0.38,1.3025,0.813422262,23.47054507,16530
72.54953445,1163,17756,Drink,yes,Bottle,Single,Wk17,Store11,0.32,2.2258,0.926007519,30.97131413,20099
11.41309058,1783,12351,Drink,no,Bottle,Single,Wk26,Store13,0.33,1.0854,0.731524782,31.26117341,29645
0.520675248,1701,16538,Drink,no,Bottle,Single,Wk50,Store11,0.33,1.2648,0.846483201,25.41170344,20099
22.30576423,1674,16423,Drink,no,Bottle,Single,Wk6,Store12,0.43,1.4793,0.841314174,4.364461738,81129
17.9806812,1174,29561,Drink,no,Bottle,Single,Wk20,Store8,0.51,1.4074,0.695458309,0.925276882,30088
21.24100564,1912,10452,Drink,no,Bottle,Single,Wk24,Store8,0.42,1.104,0.644469237,-37.34201828,30088
111.1059407,1822,11476,Drink,no,Bottle,Single,Wk34,Store14,0.42,1.0813,0.629340969,-1.857042747,22795
15.95368013,1847,18714,Drink,no,Bottle,Single,Wk35,Store2,0.39,1.2238,0.752149177,11.77536232,15272
2.606787966,1334,29908,Drink,no,Bottle,Single,Wk45,Store2,0.35,1.4938,0.971616755,13.70502706,15272
8.025572817,1841,11654,Drink,no,Bottle,Single,Wk48,Store7,0.41,1.1533,0.679965014,-2.484952709,59698
46.86869327,1945,24494,Drink,yes,Bottle,Single,Wk38,Store6,0.46,1.9274,0.634388206,-6.294712606,73422
31.89373404,1319,10404,Drink,no,Bottle,Single,Wk24,Store15,0.36,1.4035,0.898315243,-31.61258604,21007
28.25924475,1275,26380,Drink,no,Bottle,Single,Wk32,Store2,0.39,1.018,0.624700989,8.111985571,15272
88.7338395,1546,23221,Drink,no,Bottle,Single,Wk48,Store6,0.46,1.0188,0.553208972,-2.803334629,73422
20.67993354,1351,11009,Drink,no,Bottle,Single,Wk33,Store13,0.34,1.0833,0.717347774,-2.068439615,29645
90.07524047,1748,27349,Drink,no,Bottle,Single,Wk26,Store10,0.46,1.3353,0.720041388,-3.30302468,59211
5.813551964,1722,30572,Drink,no,Bottle,Single,Wk1,Store12,0.39,1.3025,0.793986094,14.15352403,81129
111.934425,1176,28421,Drink,no,Bottle,Single,Wk10,Store15,0.5,1.115,0.557468624,-2.093040734,21007
19.82950884,1347,13112,Drink,no,Bottle,Single,Wk9,Store7,0.36,1.3362,0.849641532,12.58334037,59698
147.2405625,1128,24094,Drink,no,Bottle,Single,Wk29,Store15,0.59,1.2528,0.514948113,-14.05837765,21007
24.5259077,1197,26690,Drink,yes,Bottle,Single,Wk20,Store14,0.39,2.1559,0.829536828,2.907134286,22795
25.12946579,1174,23745,Drink,no,Bottle,Single,Wk23,Store13,0.43,1.1355,0.643517473,2.768715281,29645
